source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes
SC-TUN_1938_212-213_1937,Tunisie,Japon,3774,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Malte,403,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Maroc,11068,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Mexique,7219,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Norvège,2655,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Palestine,123,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Perse,7439,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Pologne,5189,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Portugal,464,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Roumanie,46208,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Suède,10779,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Suisse,4573,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Syrie,2734,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Tchécoslovaquie,7299,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Tripoli,1735,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Turquie,878,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,URSS,121,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Vénézuéla,1195,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Yougoslavie,12001,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Provisions de bord,,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Autres pays,8647,1000,Franc,1937,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Total,1324312,1000,Franc,1937,Imp,,,,,,total_reporting,
SC-TUN_1938_212-213_1937,Tunisie,France,966553,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Algérie,63707,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Allemagne,20829,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Angleterre,62902,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,République Argentine,5137,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Autriche,1347,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Union Economique Belgo-Luxembourgeoise,16635,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Brésil,7857,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Bulgarie,2317,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Chine,12070,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Colonies anglaises,33439,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Colonies françaises (sauf Algérie),45331,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Colonies hollandaises,14962,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Danemark,6976,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Egypte,2677,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Espagne,1282,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Etats-Unis d'Amérique,55924,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Grèce,915,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Hollande,20539,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Hongrie,4918,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Irak,4260,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Italie,28238,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Japon,3686,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Malte,422,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Maroc,8136,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Mexique,2054,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Norvège,2099,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Palestine,33,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Perse,11023,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Pologne,9375,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Portugal,31,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Roumanie,57440,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Suède,8831,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Suisse,4877,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Syrie,7420,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Tchécoslovaquie,6165,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Tripoli,311,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Turquie,2875,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,URSS,484,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Vénézuéla,697,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Yougoslavie,15192,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Provisions de bord,,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Autres pays,39291,1000,Franc,1938,Imp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Total,1559557,1000,Franc,1938,Imp,,,,,,total_reporting,
SC-TUN_1938_212-213_1937,Tunisie,France,653323,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Algérie,55809,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Allemagne,7793,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Angleterre,156321,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,République Argentine,2895,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Autriche,123,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Union Economique Belgo-Luxembourgeoise,12207,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Brésil,79,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Bulgarie,261,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Chine,,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Colonies anglaises,197,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Colonies françaises (sauf Algérie),1303,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Colonies hollandaises,426,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Danemark,997,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Egypte,3554,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Espagne,9050,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Etats-Unis d'Amérique,28675,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Grèce,2706,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Hollande,25408,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Hongrie,,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Irak,1,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Italie,105570,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Japon,4383,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Malte,3128,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Maroc,15935,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Mexique,,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Norvège,5874,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Palestine,208,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Perse,,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Pologne,3521,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Portugal,7002,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Roumanie,8,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Suède,1120,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Suisse,686,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Syrie,1,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Tchécoslovaquie,4342,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Tripoli,24112,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Turquie,,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,URSS,,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Vénézuéla,2,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Yougoslavie,81,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Provisions de bord,942,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Autres pays,2833,1000,Franc,1937,Exp,,,,,,,
SC-TUN_1938_212-213_1937,Tunisie,Total,1140876,1000,Franc,1937,Exp,,,,,,total_reporting,
SC-TUN_1938_212-213_1938,Tunisie,France,756551,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Algérie,63481,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Allemagne,33912,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Angleterre,153432,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,République Argentine,2946,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Autriche,3,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Union Economique Belgo-Luxembourgeoise,15375,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Brésil,182,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Bulgarie,59,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Chine,,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Colonies anglaises,3717,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Colonies françaises (sauf Algérie),552,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Colonies hollandaises,,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Danemark,1342,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Egypte,4965,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Espagne,12132,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Etats-Unis d'Amérique,69825,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Grèce,2461,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Hollande,26247,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Hongrie,240,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Irak,,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Italie,14148,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Japon,100,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Malte,6066,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Maroc,1667,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Mexique,28,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Norvège,15955,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Palestine,164,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Perse,,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Pologne,4540,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Portugal,5746,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Roumanie,35,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Suède,1085,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Suisse,605,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Syrie,7,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Tchécoslovaquie,2305,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Tripoli,21663,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Turquie,,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,URSS,,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Vénézuéla,12,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Yougoslavie,116,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Provisions de bord,1429,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Autres pays,2996,1000,Franc,1938,Exp,,,,,,,
SC-TUN_1938_212-213_1938,Tunisie,Total,1353089,1000,Franc,1938,Exp,,,,,,total_reporting,
SC-TUN_1936_211_1936,Tunisie,France,631122,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Algérie,80913,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Italie,13610,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Angleterre,28016,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Etats-Unis d'Amérique,34077,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Hollande,13757,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Grèce,1290,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Belgique,15903,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Tripoli,510,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Espagne,6057,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Allemagne,11607,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Roumanie,48224,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Colonies anglaises,13363,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Tchécoslovaquie,5078,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Yougoslavie,7526,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Irak,5237,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Japon,3099,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Malte,442,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,République Argentine,2328,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Chine,6289,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Brésil,5551,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Perse,10155,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Suède,6037,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Colonies hollandaises,5161,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,URSS,7163,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Danemark,4437,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Portugal,681,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Maroc,9060,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Autriche,1469,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Egypte,5887,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Suisse,2087,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Norvège,2125,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Vénézuéla,3487,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Turquie,474,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Pologne,1518,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Hongrie,1793,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Syrie,3460,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Bulgarie,2064,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Mexique,1387,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Colonies françaises (sauf Algérie),4306,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Provisions de bord,,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Autres pays,6858,1000,Franc,1936,Imp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Total,1013608,1000,Franc,1936,Imp,,,,,,total_reporting,
SC-TUN_1936_211_1936,Tunisie,France,564624,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Algérie,35273,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Italie,50785,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Angleterre,72688,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Etats-Unis d'Amérique,19639,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Hollande,17892,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Grèce,4083,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Belgique,22300,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Tripoli,15187,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Espagne,5990,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Allemagne,9826,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Roumanie,,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Colonies anglaises,368,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Tchécoslovaquie,1,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Yougoslavie,45,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Irak,,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Japon,6,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Malte,2692,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,République Argentine,3953,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Chine,,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Brésil,5,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Perse,,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Suède,475,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Colonies hollandaises,36,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,URSS,,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Danemark,1498,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Portugal,2003,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Maroc,434,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Autriche,145,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Egypte,1770,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Suisse,424,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Norvège,4511,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Vénézuéla,,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Turquie,,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Pologne,718,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Hongrie,300,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Syrie,,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Bulgarie,6,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Mexique,41,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Colonies françaises (sauf Algérie),240,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Provisions de bord,1227,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Autres pays,1431,1000,Franc,1936,Exp,,,,,,,
SC-TUN_1936_211_1936,Tunisie,Total,840616,1000,Franc,1936,Exp,,,,,,total_reporting,
SC-TUN_1935_211_1935,Tunisie,France,790589,1000,Franc,1935,Imp,,,,,,,
SC-TUN_1935_211_1935,Tunisie,Algérie,50213,1000,Franc,1935,Imp,,,,,,,
SC-TUN_1935_211_1935,Tunisie,Italie,76252,1000,Franc,1935,Imp,,,,,,,
