source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Sumatra,354970,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Java,1820584,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Dutch Borneo,81063,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Other Dutch Possessions in the Indian Seas,192215,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Dutch West India Islands,278632,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Dutch Guiana,63335,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Belgium,8680479,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Belgian Congo (including Ruanda and Urundi),498373,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Luxemburg,26781,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,France,16701595,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Algeria,924632,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Tunis,223770,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,French West and Equatorial Africa,1253143,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,French Somaliland,71670,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Madagascar and Dependencies,54008,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Réunion,36860,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Syria,922891,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,French Possessions in India,136002,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,French Indochina,216432,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,French Possessions in the Pacific,23535,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,St. Pierre and Miquelon,4403,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,French West India Islands,74746,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,French Guiana,4563,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Switzerland,4077027,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Andorra,598,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Portugal,4173006,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Azores,28989,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Madeira,283449,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Portuguese West Africa,125017,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Angola,98348,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Portuguese East Africa,1646865,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Portuguese Possessions in India,127915,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Portuguese Possessions in the Indian Seas,730,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Macao,2758,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Spain,5344039,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Canary Islands,1005015,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Spanish Ports in the North Africa,315913,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Spanish West Africa (including Fernando Po),47891,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Italy,6799275,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Italian Aegean Islands,21495,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Libya,42030,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Italian East Africa,105614,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Liechtenstein,122,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Austria,1334130,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Hungary,435921,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Czechoslovakia,1432037,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Yugoslavia,928214,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Greece and Crete,2924373,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Albania,41542,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Bulgaria,199104,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Roumania,1213324,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Turkey,1021210,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Egypt,7631373,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Morocco,715473,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Liberia,74919,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Ethiopia,48880,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Saudi Arabia and Yemen,71137,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,"Muscat and Oman, Trucial Oman and Koweit",23920,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Iraq,1954345,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Iran,2662704,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Afghanistan,8481,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Bhutan and Nepal,15280,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Siam,1196797,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,China,5021523,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Manchuria,44433,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Japan (including Formosa),4005680,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Kwantung Peninsula,335806,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Korea,110893,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Other Islands in the Pacific,5751,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,United States of America,22893722,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Philippine Islands,438945,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Alaska,1120,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Porto Rico,66173,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Hawaii,25146,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Virgin Islands of the United States,40785,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Cuba,874258,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Haiti,138724,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,St. Domingo,130262,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Mexico,1386486,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Guatemala,213353,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Honduras,85132,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Salvador,254718,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Nicaragua,100848,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Costa Rica,125942,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Colombia,1950134,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Panama (including Canal Zone),297310,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Venezuela,1107792,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Ecuador,221667,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Peru,1029686,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Chile,2051202,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Brazil,4757152,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Uruguay,1516279,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Bolivia,128744,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Argentine Republic,15256670,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Paraguay,77227,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Arctic regions,46,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Antarctic regions,,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Foreign whale fisheries,7281,1,£,1935,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1935,United Kingdom,Totals,425834428,1,£,1935,Exp,spe,,,,,total_reporting,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Eire,21071939,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Channel Islands,5101658,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Gibraltar,845070,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Malta and Gozo,1274898,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Cyprus,444488,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Palestine (including Trans-Jordan),1803451,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Gambia,286835,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Sierra Leone,824600,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Gold Coast (including Togoland),4240325,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Nigeria (including Cameroons),6041360,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,St. Helena and Ascension,34631,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Union of South Africa,37511021,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,South-West Africa Territory,82442,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Northern Rhodesia,463458,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Southern Rhodesia,2030987,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Bechuanaland Protectorate and Basutoland and Swaziland,33893,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Tanganyika Territory,630033,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Zanzibar and Pemba,89966,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Kenya,1925752,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Uganda Protectorate,212880,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Nyasaland Protectorate,157919,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Somaliland Protectorate,29743,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Mauritius and Dependencies,589095,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Seychelles,34032,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Aden and Dependencies,540905,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Islands in the Indian Seas (British),129,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,British India and Burma,34121978,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Burma,,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Straits Settlements and Dependencies (including Labuan),6384076,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Federated Malay States,1920648,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Unfederated Malay States,58625,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Ceylon and dependencies,3206820,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,State of North Borneo,42673,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Brunei,3102,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Sarawak,67660,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Hong Kong,2105342,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Australia,32255842,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,New Zealand,17297278,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Nauru and Western Samoa,35275,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Fiji,456656,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Other British Islands in the Pacific,37726,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Canada,23242807,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Newfoundland and Coast of Labrador,1125661,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Bermudas,646531,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Bahamas,224725,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Jamaica and Dependencies,1734961,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Leeward Islands,251840,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Winward Islands,253204,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Barbados,735301,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Trinidad and Tobago,2029834,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Other British West India Islands,,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,British Honduras,144078,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,British Guiana,1059671,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Falkland Islands and Dependencies,96893,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,British Wale Fisheries,416,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Anglo-Egyptian Sudan,913874,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Soviet Union,3507300,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Finland,4217345,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Estonia,732809,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Latvia,1245566,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Lithuania,1647249,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
AST-UK_1938_I_266-268_1936,United Kingdom,Sweden,10386970,1,£,1936,Exp,spe,,,,,,Exports of the produce and manufactures of the United Kingdom,,,,,,,,,,
