COW_code,COW_name,start_year,end_year,link_type,sovereign_COW_code
1156,Araucania,1860,1862,Sovereign (unrecognized),
1156,Araucania,1862,1884,Unknown,
1156,Araucania,1884,2020,Became part of,155
1160,Viceroyalty of La Plata,1816,1816,Became colony of,200
1160,Viceroyalty of La Plata,1816,1835,Dissolved into,145
1160,Viceroyalty of La Plata,1816,1835,Dissolved into,160
1160,Viceroyalty of La Plata,1816,1835,Dissolved into,165
1161,Buenos Aires,1816,1852,Became part of,160
1161,Buenos Aires,1852,1861,Sovereign (unrecognized),
1161,Buenos Aires,1861,2020,Became part of,160
1162,Cordoba,1816,2020,Became part of,160
1163,Falkland Is.,1816,1833,Became possession of,160
1163,Falkland Is.,1833,2020,Became colony of,200
1164,South Georgia,1816,1833,Became possession of,200
1164,South Georgia,1833,1985,Became part of,1163
1164,South Georgia,1927,1985,Claimed by,160
1164,South Georgia,1985,2020,Became part of,1169
1165,South Sandwich Is.,1816,1908,Became discovered,
1165,South Sandwich Is.,1908,1985,Became part of,1163
1165,South Sandwich Is.,1985,2020,Became part of,1169
1165,South Sandwich Is.,1938,1985,Claimed by,160
1166,San Juan,1816,1821,Became part of,160
1166,San Juan,1821,2020,Became part of,160
1167,Corrientes,1816,1820,Became part of,160
1167,Corrientes,1820,2020,Became part of,160
1168,Martin Garcia I.,1816,1838,Became part of,160
1168,Martin Garcia I.,1838,1840,Occupied by,220
1168,Martin Garcia I.,1840,1845,Became part of,160
1168,Martin Garcia I.,1845,1848,Occupied by,200
1168,Martin Garcia I.,1848,1852,Became part of,160
1168,Martin Garcia I.,1852,1859,Became part of,1161
1168,Martin Garcia I.,1859,2020,Became part of,160
1169,South Georgia and South Sandwich Is.,1985,2020,Became dependency of,200
1169,South Georgia and South Sandwich Is.,1985,2020,Claimed by,160
1201,Inini,1816,1930,Became part of,120
1201,Inini,1930,1946,Became colony of,220
1201,Inini,1946,2020,Became part of,120
1301,Galapagos Is.,1816,1832,Became discovered,
1301,Galapagos Is.,1832,1832,Became colony of,130
1301,Galapagos Is.,1832,2020,Became part of,130
1352,Chincha Is.,1816,1817,Became part of,1135
1352,Chincha Is.,1817,1864,Became part of,135
1352,Chincha Is.,1864,1865,Occupied by,230
1352,Chincha Is.,1865,2020,Became part of,135
1401,Rio Grande do Sul,1816,1835,Became part of,140
1401,Rio Grande do Sul,1835,2020,Became part of,140
1402,Juliana Republic,1839,1839,Became part of,140
1407,Acre,1816,1903,Became part of,145
1407,Acre,1903,2020,Became part of,140
1408,St. Paul's Rocks,1816,1942,Became discovered,
1408,St. Paul's Rocks,1942,2020,Became possession of,140
1409,Trindade Island,1816,1895,Became discovered,
1409,Trindade Island,1895,1895,Became possession of,200
1409,Trindade Island,1895,2020,Became possession of,140
2001,Rockall I.,1816,1955,Became discovered,
2001,Rockall I.,1955,1972,Became possession of,200
2001,Rockall I.,1972,2020,Became part of,200
2002,Lundy,1816,2020,Became part of,200
2051,UK Bases in Ireland,1922,1938,Became possession of,200
2051,UK Bases in Ireland,1938,2020,Became part of,205
2111,Moresnet,1816,1830,Became neutral or demilitarized zone of,210
2111,Moresnet,1830,1914,Became neutral or demilitarized zone of,211
2111,Moresnet,1914,1919,Occupied by,255
2111,Moresnet,1919,2020,Became part of,211
2201,Alsace Lorraine,1871,1918,Became part of,255
2201,Alsace Lorraine,1918,1918,Dissolved into,220
2221,Roquebrune and Menton,1816,1848,Became part of,221
2221,Roquebrune and Menton,1848,1860,Became part of,324
2221,Roquebrune and Menton,1860,2020,Became part of,220
2246,Lauenburg,1816,1865,Became part of,390
2246,Lauenburg,1865,1867,Became part of,239
2246,Lauenburg,1867,1945,Became part of,255
2247,Schleswig,1816,1865,Became part of,390
2247,Schleswig,1865,1867,Occupied by,239
2247,Schleswig,1867,2020,Became part of,2555
2248,Holstein,1816,1865,Became part of,390
2248,Holstein,1865,1867,Occupied by,305
2248,Holstein,1867,2020,Became part of,2555
2249,Heligoland,1816,1890,Became colony of,200
2249,Heligoland,1890,1945,Became part of,255
2251,Neuchatel,1816,2020,Became part of,225
2292,Cracow,1816,1846,Occupied by,239
2292,Cracow,1816,1846,Occupied by,325
2292,Cracow,1816,1846,Occupied by,365
2292,Cracow,1846,1867,Became part of,305
2292,Cracow,1867,1918,Became part of,300
2292,Cracow,1918,2020,Became part of,290
2311,Spain-Gibraltar Neutral Zone,1909,2020,Became neutral or demilitarized zone of,230
2311,Spain-Gibraltar Neutral Zone,1909,2020,Became neutral or demilitarized zone of,200
2333,Ile des Faisans,1816,2020,Became neutral or demilitarized zone of,220
2333,Ile des Faisans,1816,2020,Became neutral or demilitarized zone of,230
2481,Bergedorf,1816,1867,Became part of,248
2481,Bergedorf,1867,1945,Became part of,255
2482,Schleswig Plebiscite Zone,1867,1920,Became part of,2555
2482,Schleswig Plebiscite Zone,1920,1920,Occupied by,9999
2482,Schleswig Plebiscite Zone,1920,1945,Became part of,255
2482,Schleswig Plebiscite Zone,1920,2020,Became part of,390
2551,Allenstein Plebiscite Zone,1816,1871,Became part of,239
2551,Allenstein Plebiscite Zone,1871,1920,Became part of,255
2551,Allenstein Plebiscite Zone,1920,1945,Became part of,255
2551,Allenstein Plebiscite Zone,1920,1920,Occupied by,9999
2552,Marienwerder Plebiscite Zone,1816,1871,Became part of,239
2552,Marienwerder Plebiscite Zone,1871,1920,Became part of,255
2552,Marienwerder Plebiscite Zone,1920,1945,Became part of,255
2552,Marienwerder Plebiscite Zone,1920,1920,Occupied by,9999
2553,Silesia Plebiscite Zone,1816,1871,Became part of,239
2553,Silesia Plebiscite Zone,1871,1921,Became part of,255
2553,Silesia Plebiscite Zone,1921,1921,Occupied by,9999
2553,Silesia Plebiscite Zone,1921,1945,Became part of,255
2553,Silesia Plebiscite Zone,1921,1945,Became part of,290
2554,Brandenburg,1816,1947,Became part of,239
2554,Brandenburg,1947,1949,Became part of,365
2554,Brandenburg,1949,1952,Became part of,265
2554,Brandenburg,1952,1990,Dissolved into,265
2554,Brandenburg,1990,2020,Became part of,255
2555,Schleswig-Holstein,1867,1945,Became part of,239
2555,Schleswig-Holstein,1945,1949,Became part of,200
2555,Schleswig-Holstein,1949,1990,Became part of,260
2555,Schleswig-Holstein,1990,2020,Became part of,255
2556,Rhineland,1816,1871,Became part of,239
2556,Rhineland,1871,1919,Became part of,255
2556,Rhineland,1919,1930,Occupied by,200
2556,Rhineland,1930,1945,Became part of,255
2557,Ruhr,1871,1923,Became part of,255
2557,Ruhr,1923,1925,Occupied by,220
2557,Ruhr,1925,1945,Became part of,255
2558,Thuringia,1920,1945,Became part of,255
2558,Thuringia,1945,1949,Became part of,365
2558,Thuringia,1949,1952,Became part of,265
2558,Thuringia,1952,1990,Dissolved into,265
2558,Thuringia,1990,2020,Became part of,255
2601,Berlin (West Berlin),1816,1871,Became part of,239
2601,Berlin (West Berlin),1871,1945,Became part of,255
2601,Berlin (West Berlin),1945,1990,Occupied by,2
2601,Berlin (West Berlin),1949,1990,Became part of,260
2601,Berlin (West Berlin),1990,2020,Became part of,255
2602,Hesse,1945,1949,Became part of,2
2602,Hesse,1949,1990,Became part of,260
2602,Hesse,1990,2020,Became part of,255
2603,Lower Saxony,1946,1949,Became part of,200
2603,Lower Saxony,1949,1990,Became part of,260
2603,Lower Saxony,1990,2020,Became part of,255
2604,North Rhine Westphalia,1946,1949,Became part of,200
2604,North Rhine Westphalia,1949,1990,Became part of,260
2604,North Rhine Westphalia,1990,2020,Became part of,255
2605,Rhineland Palatinate,1946,1949,Became part of,220
2605,Rhineland Palatinate,1949,1990,Became part of,260
2605,Rhineland Palatinate,1990,2020,Became part of,255
2606,Baden Wuerttemberg,1952,1990,Became part of,260
2606,Baden Wuerttemberg,1990,2020,Became part of,255
2661,Saxe Hildburghausen,1816,1826,Sovereign (limited),
2661,Saxe Hildburghausen,1826,1867,Became part of,266
3051,Klagenfurt Plebiscite Zone,1816,1918,Became part of,300
3051,Klagenfurt Plebiscite Zone,1918,1920,Became part of,305
3051,Klagenfurt Plebiscite Zone,1920,1920,Occupied by,9999
3051,Klagenfurt Plebiscite Zone,1920,1945,Became part of,305
3052,Vorarlberg,1816,1867,Became part of,305
3052,Vorarlberg,1867,1918,Became part of,300
3052,Vorarlberg,1918,2020,Became part of,305
3053,Tyrol,1816,1867,Became part of,305
3053,Tyrol,1867,1918,Became part of,300
3053,Tyrol,1918,1919,Became part of,305
3053,Tyrol,1919,2020,Became part of,305
3253,Milan,1816,1848,Became part of,305
3253,Milan,1848,1860,Became part of,305
3261,Republic of St. Mark,1816,1848,Became part of,305
3261,Republic of St. Mark,1848,1849,Sovereign (unrecognized),
3261,Republic of St. Mark,1849,1866,Became part of,305
3261,Republic of St. Mark,1866,1866,Dissolved into,325
3271,Ancona,1816,1832,Became part of,327
3271,Ancona,1832,1839,Occupied by,220
3271,Ancona,1839,1861,Became part of,327
3271,Ancona,1861,2020,Became part of,325
3291,Sicily,1816,1848,Became part of,329
3291,Sicily,1848,1861,Became part of,329
3291,Sicily,1861,2020,Became part of,325
3316,Carpatho-Ukraine,1919,1939,Became part of,315
3316,Carpatho-Ukraine,1939,1945,Became part of,310
3316,Carpatho-Ukraine,1945,1991,Became part of,365
3316,Carpatho-Ukraine,1991,2020,Became part of,369
3326,Venezia-Giulia,1816,1867,Became part of,305
3326,Venezia-Giulia,1867,1918,Became part of,300
3326,Venezia-Giulia,1918,1945,Became part of,325
3326,Venezia-Giulia,1945,1947,Occupied by,2
3326,Venezia-Giulia,1947,2020,Became part of,325
3327,"S.M.O.M.(Sovereign & Military Order of Jerusalem, Rhodes and Malta)",1816,1822,Became part of,327
3327,"S.M.O.M.(Sovereign & Military Order of Jerusalem, Rhodes and Malta)",1822,2020,Sovereign (unrecognized),
3340,Scutari,1816,1912,Became part of,640
3340,Scutari,1912,1914,Occupied by,339
3340,Scutari,1914,2020,Became part of,339
3341,Saseno,1816,1912,Became part of,640
3341,Saseno,1912,1914,Became part of,339
3341,Saseno,1914,1947,Occupied by,325
3341,Saseno,1947,2020,Became part of,339
3343,Fiume,1816,1867,Became part of,305
3343,Fiume,1867,1918,Became part of,300
3343,Fiume,1918,1919,Occupied by,325
3343,Fiume,1920,1924,Sovereign (unrecognized),
3343,Fiume,1924,1947,Became part of,325
3343,Fiume,1947,1991,Became part of,345
3343,Fiume,1992,2020,Became part of,344
3346,Zadar (Zara),1816,1867,Became part of,305
3346,Zadar (Zara),1867,1918,Became part of,300
3346,Zadar (Zara),1919,1923,Occupied by,325
3346,Zadar (Zara),1923,1947,Became part of,325
3346,Zadar (Zara),1947,1991,Became part of,345
3346,Zadar (Zara),1991,2020,Became part of,344
3349,Ionian Is.,1816,1864,Became protectorate of,200
3349,Ionian Is.,1864,1941,Became part of,350
3349,Ionian Is.,1941,1943,Occupied by,325
3349,Ionian Is.,1943,1944,Occupied by,255
3349,Ionian Is.,1944,2020,Became part of,350
3351,Corfu,1816,1864,Became part of,3349
3351,Corfu,1864,1923,Became part of,350
3351,Corfu,1916,1916,Occupied by,220
3351,Corfu,1923,1941,Became part of,350
3351,Corfu,1923,1923,Occupied by,325
3351,Corfu,1941,1943,Occupied by,325
3351,Corfu,1943,1944,Occupied by,255
3351,Corfu,1944,2020,Became part of,350
3352,Turkish Republic of Northern Cyprus,1960,1974,Became part of,352
3352,Turkish Republic of Northern Cyprus,1974,1983,Occupied by,640
3352,Turkish Republic of Northern Cyprus,1983,2020,Sovereign (unrecognized),
3353,Dodecanese Is. (Aegean Is.),1816,1912,Became part of,640
3353,Dodecanese Is. (Aegean Is.),1912,1923,Occupied by,325
3353,Dodecanese Is. (Aegean Is.),1923,1943,Became colony of,325
3353,Dodecanese Is. (Aegean Is.),1943,1947,Occupied by,200
3353,Dodecanese Is. (Aegean Is.),1947,2020,Became part of,350
3354,Janina,1816,1828,Became part of,640
3354,Janina,1828,2020,Became part of,350
3355,Akrotiri and Dhekelia (British Bases in Cyprus),1816,1960,Became part of,352
3355,Akrotiri and Dhekelia (British Bases in Cyprus),1960,2020,Became dependency of,200
3356,Castellorizo,1816,1915,Became part of,640
3356,Castellorizo,1915,1920,Occupied by,220
3356,Castellorizo,1920,1947,Became part of,3353
3356,Castellorizo,1947,2020,Became part of,350
3361,Moldavia,1816,1859,Became part of,640
3361,Moldavia,1828,1834,Occupied by,365
3361,Moldavia,1848,1851,Occupied by,365
3361,Moldavia,1853,1854,Occupied by,365
3361,Moldavia,1854,1857,Occupied by,305
3361,Moldavia,1859,2020,Became part of,360
3362,Wallachia,1816,1859,Became part of,640
3362,Wallachia,1828,1834,Occupied by,365
3362,Wallachia,1848,1851,Occupied by,365
3362,Wallachia,1853,1854,Occupied by,365
3362,Wallachia,1854,1857,Occupied by,305
3362,Wallachia,1859,2020,Became part of,360
3363,Memel,1816,1919,Became part of,239
3363,Memel,1919,1923,Mandated to,0
3363,Memel,1923,1939,Became part of,368
3363,Memel,1939,1944,Occupied by,255
3363,Memel,1944,1991,Became part of,365
3363,Memel,1991,2020,Became part of,368
3364,North Ingria,1816,1919,Became part of,365
3364,North Ingria,1919,1920,Became part of,375
3364,North Ingria,1920,2020,Became part of,365
3374,Batum,1816,1878,Became part of,640
3374,Batum,1878,1918,Became part of,365
3374,Batum,1918,1920,Occupied by,200
3374,Batum,1920,1991,Became part of,365
3374,Batum,1991,2020,Became part of,372
3375,Daghestan,1816,1917,Became part of,365
3375,Daghestan,1917,1921,Became part of,3377
3375,Daghestan,1921,2020,Became part of,365
3376,Nakhichevan,1816,1990,Became part of,365
3376,Nakhichevan,1991,2020,Became dependency of,373
3377,Mountaineers' Republic of the North Caucasus,1917,1921,Sovereign (unrecognized),
3377,Mountaineers' Republic of the North Caucasus,1921,1921,Became part of,365
3378,Porkkala,1816,1917,Became part of,365
3378,Porkkala,1917,1944,Became part of,375
3378,Porkkala,1944,1956,Claimed by,365
3378,Porkkala,1956,2020,Became part of,375
3379,Aland Is.,1816,1854,Became part of,365
3379,Aland Is.,1854,1854,Occupied by,220
3379,Aland Is.,1854,1917,Became part of,365
3379,Aland Is.,1917,1918,Became part of,375
3379,Aland Is.,1918,1918,Occupied by,255
3379,Aland Is.,1918,1921,Became part of,375
3379,Aland Is.,1921,2020,Became dependency of,375
3379,Aland Is.,1918,1918,Occupied by,380
3380,Hangö,1816,1917,Became part of,365
3380,Hangö,1917,1940,Became part of,375
3380,Hangö,1940,1944,Leased to,365
3380,Hangö,1944,2020,Became part of,375
3381,Elba,1816,1860,Became part of,337
3381,Elba,1861,1944,Became part of,325
3381,Elba,1944,1945,Occupied by,220
3381,Elba,1945,2020,Became part of,325
3386,Svalbard Is.,1816,1925,Became discovered,
3386,Svalbard Is.,1925,2020,Became dependency of,385
3387,Jan Mayen Is.,1816,1921,Became discovered,
3387,Jan Mayen Is.,1921,2020,Became dependency of,385
3387,Jan Mayen Is.,1941,1946,Occupied by,2
3451,Serb Republic of Krajina,1991,1995,Became part of,345
3451,Serb Republic of Krajina,1995,1995,Dissolved into,344
3452,Serb Republic of Bosnia,1992,2020,Became part of,346
3461,Bosnia,1816,2020,Became part of,640
3462,Herzegovina,1816,2020,Became part of,640
3471,Novi Pazar,1816,1878,Became part of,640
3471,Novi Pazar,1878,1908,Occupied by,300
3471,Novi Pazar,1908,1912,Became part of,640
3471,Novi Pazar,1912,1913,Occupied by,345
3471,Novi Pazar,1913,2020,Became part of,345
3481,Brda,1816,1820,Unknown,
3481,Brda,1820,1854,Became part of,341
3481,Brda,1855,1918,Became part of,341
3481,Brda,1918,2020,Became part of,345
3501,Western Thrace,1816,1919,Became part of,640
3501,Western Thrace,1919,1920,Occupied by,200
3501,Western Thrace,1920,2020,Became part of,350
3502,Mount Athos,1816,1913,Became part of,640
3502,Mount Athos,1913,2020,Became dependency of,350
3503,New Greece,1816,1912,Became part of,640
3503,New Greece,1912,1913,Occupied by,350
3503,New Greece,1913,2020,Became part of,350
3504,Samos,1816,1829,Became part of,640
3504,Samos,1829,1832,Sovereign (unrecognized),
3504,Samos,1832,1912,Became part of,640
3504,Samos,1912,1913,Occupied by,350
3504,Samos,1913,2020,Became part of,350
3505,Lemnos,1816,1905,Became part of,640
3505,Lemnos,1905,1905,Occupied by,200
3505,Lemnos,1905,1913,Became part of,640
3505,Lemnos,1913,2020,Became part of,350
3521,UN Buffer Zone in Cyprus,1878,1974,Became part of,352
3521,UN Buffer Zone in Cyprus,1974,2020,Became neutral or demilitarized zone of,1
3551,Eastern Rumelia,1816,1885,Became part of,640
3551,Eastern Rumelia,1885,2020,Became part of,355
3591,Transdniestria (Pridnestrovian Moldavian Republic),1924,1992,Became part of,359
3591,Transdniestria (Pridnestrovian Moldavian Republic),1992,2020,Sovereign (unrecognized),
3592,Gagauzia,1816,1994,Became part of,359
3592,Gagauzia,1994,2020,Became dependency of,359
3601,Danube Islands Neutral Zone,1816,1826,Became neutral or demilitarized zone of,365
3601,Danube Islands Neutral Zone,1826,1856,Became part of,365
3651,Adygea,1922,1991,Became part of,365
3651,Adygea,1991,2020,Became dependency of,365
3652,Altai Republic,1816,1864,Became part of,710
3652,Altai Republic,1864,1991,Became part of,365
3652,Altai Republic,1991,2020,Became dependency of,365
3653,Bashkir Republic,1816,1992,Became part of,365
3653,Bashkir Republic,1992,2020,Became dependency of,365
3654,Buryatia,1816,1923,Became colony of,365
3654,Buryatia,1923,1992,Became part of,365
3654,Buryatia,1992,2020,Became dependency of,365
3655,Karelia Republic,1816,1941,Became part of,365
3655,Karelia Republic,1941,1944,Occupied by,740
3655,Karelia Republic,1944,1991,Became part of,365
3655,Karelia Republic,1991,2020,Became dependency of,365
3691,Western Ukraine,1816,1867,Became part of,305
3691,Western Ukraine,1867,1918,Became part of,300
3691,Western Ukraine,1919,1939,Became part of,290
3691,Western Ukraine,1939,1991,Became part of,365
3691,Western Ukraine,1991,2020,Became part of,369
3692,Northeren Russia,1816,1918,Became part of,365
3692,Northeren Russia,1918,1919,Occupied by,2
3692,Northeren Russia,1919,2020,Became part of,365
3693,Republic of the Don,1816,1918,Became part of,365
3693,Republic of the Don,1918,2020,Became part of,365
3694,Odessa,1816,1918,Became part of,365
