source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes
EC-CHL_1856_114_1855,Chile,Nueva Granada,36722,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Paraguay,,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Uruguay,80549,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Perú,2175659,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Bolivia,166201,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Inglaterra y sus colonias,9287417,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Alemania,804899,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Béljica,,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Holanda,,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,España y sus colonias,,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Polinesia (Islas),61049,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Australia,2698911,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Méjico,1267,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,California,275763,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Centro Améric,36293,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Ecuador,83209,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Brasil,210544,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,República Arjentina,150951,1,pesos,1855,Exp,Spe,,,,,,
EC-CHL_1856_114_1855,Chile,Suma total,19180589,1,pesos,1855,Exp,Spe,,,,,total_reporting,
ANCE-CHL_1936_VII_202_1936,Chile,Alemania,99662419,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Argelia,4750,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Argentina,9705400,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Australia,818,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Austria,391964,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Bélgica,7341727,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Bolivia,53544,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Brasil,4617019,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Canadá,2363518,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Ceylán,288595,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Colombia,57587,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Costa Rica,67348,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Cuba,2557307,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Curazao,483314,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Checoeslovaquia,865388,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,China,138355,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Dinamarca,1185823,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Ecuador,2464234,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Egipto,1169386,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,El Salvador,175314,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,España,3312761,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Estados Unidos,87973350,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Estonia,60,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Filipinas,30802,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Finlandia,248136,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Francia,6736755,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Gran Bretaña,45506973,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Grecia,4217,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Guadalupe,105,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Guatemala,131341,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Guayana Inglesa,,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Haití,,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Holanda,2622295,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Honduras,1379,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Hungría,1554,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,India,6341057,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Indochina,178890,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Italia,5358313,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Jamaica,18531,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Japón,9936914,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Java,4126136,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Letonia,20,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Líbano,7,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Luxemburgo,575007,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Malta,32269,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Malvinas,39246,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Martinica,,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Marruecos,45123,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Mauricios,1132,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Méjico,2966590,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Mónaco,90,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Nicaragua,45829,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Noruega,324302,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Nueva Zelandia,95688,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Palestina,6498,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Panamá,17219,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Paraguay,67899,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Perú,24306792,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Persia,9622,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Polonia,20182,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Portugal,235874,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Puerto Rico,,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Rumania,14968,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Rusia,63797,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Santo Domingo,889,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Siria,1153,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Sud-Africa,59327,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Sudán,17968,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Suecia,3823782,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Suiza,2540916,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Sumatra,26462,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Tahiti,3286,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Trinidad,6693,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Transvaal,128502,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Turquía,13335,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Uruguay,326097,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Venezuela,4722868,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Yugoeslavia,58167,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,De naufragios,12273,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,A la Orden,,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Fertilizantes y yodo,,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Total,346733281,1,$ Oro de 6 d.,1936,Imp,Spe,,,,,total_reporting,
ANCE-CHL_1936_VII_202_1936,Chile,Alemania,54365193,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Argelia,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Argentina,10088142,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Australia,80470,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Austria,73779,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Bélgica,11487794,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Bolivia,2947834,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Brasil,2324598,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Canadá,76229,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Ceylán,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Colombia,583620,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Costa Rica,69089,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Cuba,4944579,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Curazao,38605,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Checoeslovaquia,79485,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,China,56189,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Dinamarca,821466,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Ecuador,1196613,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Egipto,344192,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,El Salvador,5462,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,España,296013,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Estados Unidos,109450050,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Estonia,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Filipinas,1352,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Finlandia,2892,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Francia,33720465,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Gran Bretaña,91973060,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Grecia,292744,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Guadalupe,8550,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Guatemala,7319,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Guayana Inglesa,7376,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Haití,13418,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Holanda,2997204,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Honduras,62984,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Hungría,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,India,13255,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Indochina,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Italia,24509720,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Jamaica,4825,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Japón,8419616,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Java,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Letonia,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Líbano,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Luxemburgo,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Malta,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Malvinas,97287,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Martinica,26136,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Marruecos,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Mauricios,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Méjico,7024,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Mónaco,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Nicaragua,1203,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Noruega,1537939,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Nueva Zelandia,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Palestina,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Panamá,559357,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Paraguay,9980,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Perú,5058283,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Persia,88,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Polonia,5028614,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Portugal,9080,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Puerto Rico,450559,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Rumania,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Rusia,246339,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Santo Domingo,48163,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Siria,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Sud-Africa,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Sudán,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Suecia,12072898,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Suiza,2616884,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Sumatra,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Tahiti,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Trinidad,20150,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Transvaal,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Turquía,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Uruguay,807637,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Venezuela,64288,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Yugoeslavia,131245,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,De naufragios,,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,A la Orden,13621001,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Fertilizantes y yodo,158491020,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,,
ANCE-CHL_1936_VII_202_1936,Chile,Total,562269357,1,$ Oro de 6 d.,1936,Exp,Spe,,,,,total_reporting,
ANCE-CHL_1935_VII_200_1935,Chile,Albania,180,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Alemania,60853763,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Argelia,795,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Argentina,9343564,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Australia,10788,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Austria,165048,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Bélgica,4955082,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Bermudas,,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Bolivia,88443,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Brasil,3779007,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Bulgaria,1500,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Canadá,2596760,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Ceylán,141078,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Colombia,21799,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Costa Rica,327814,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Cuba,483575,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
ANCE-CHL_1935_VII_200_1935,Chile,Curazao,1545935,1,$ Oro de 6 d.,1935,Imp,Spe,,,,,,
