source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fransch Equatoriaal-Afrika,1507,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fransch West-Afrika,900,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Port. Oost-Afrika,1026,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Spaansch West-Afrika,269,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Unie van Zuid-Afrika,3358,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Algerië,916,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Angola; Port. Kongo,1482,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Egypte,2574,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Erithrea en It. Somaliland,,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Ethiopië (Abessinië),5,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Portugeesch-Guinea, enz.",345,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Belgisch-Kongo,3112,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Liberia,126,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Libye,2,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Madagascar, enz.",310,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fransch-Marokko en Tanger,4066,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Spaansch-Marokko,78,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Rhodesia, enz.",74,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Engelsch-Egyptische Soedan,657,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fr.- en Br.- Somaliland ; Sokotra,10,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Tunis,2059,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Afghanistan,62,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Arabië, enz.",251,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Br. bez. In Azië,49,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Birma,6699,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Ceylon,705,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,China,5482,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Cyprus,418,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Hongkong,2241,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Britsch-Indië,20188,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fr. bez. V. en A- Indië ; Port. Bez. In Azië,5076,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Nederlandsch-Indië,101720,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Irak,260,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Iran,1598,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Japan,7307,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Britsch-Malakka, enz.",1159,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Mandsjoekwo en Kwantoeng,10970,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Palestina,3881,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Philippijnen,1596,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Siam,3284,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Syrië,224,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Br., Fr. en Am. Eil. In Amerika",1626,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,enz. Br. En Fr. bez. In Z.-Amerika,1088,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Ver. Staten van-Amerika,153370,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Argentinië,64142,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Bolivia,10361,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Brazilië,15865,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Canada,22640,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Chili,4081,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Columbia,1667,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Costa-Rica,758,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Cuba,2232,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Curaçao,22716,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Dominicaansche republiek,359,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Ecuador,184,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,enz. New-Foundland,22,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Guatemala,1357,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Haïti,240,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Britsch-Honduras,97,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Honduras, Republiek",675,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Mexico,4266,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Nicaragua,494,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Panama, enz.",226,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Paraguay,320,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Peru,1160,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Salvador,225,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Suriname,652,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Uruguay,3137,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Venezuela,181,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Australië,2332,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Oceanië,573,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Nieuw-Zeeland,1216,1000,florin,1938,Imp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Totaal,1414768,1000,florin,1938,Imp,Spe,NS,,,,total_reporting,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Albanië,69,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,België en Luxemburg,105714,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Bulgarije,1092,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Denemarken,7870,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Duitschland,153880,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Estland,1353,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Finland,9449,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Frankrijk,60205,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Gibraltar, enz.",1718,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Griekenland,3997,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Groot-Britannië,233987,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Hongarije,1559,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Iersche Vrijstaat,3443,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Italië,12397,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Letland,1527,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Litauen en Memel,3023,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Noorwegen,15745,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Oostenrijk,5302,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Polen en Danzig,13448,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Portugal,4959,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Roemenië,2070,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Sowjet-Rusland,23355,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Spanje,7947,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Tsjechoslowakije,12117,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Turkije,2311,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Ijsland,202,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Zuidslavië,3205,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Zweden,35858,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Zwitserland,20732,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Britsch Oost-Afrika,1596,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Britsch West-Afrika,2646,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fransch Equatoriaal-Afrika,423,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fransch West-Afrika,865,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Port. Oost-Afrika,859,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Spaansch West-Afrika,621,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Unie van Zuid-Afrika,17860,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Algerië,974,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Angola; Port. Kongo,204,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Egypte,6274,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Erithrea en It. Somaliland,,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Ethiopië (Abessinië),,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Portugeesch-Guinea, enz.",220,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Belgisch-Kongo,1275,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Liberia,292,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Libye,21,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Madagascar, enz.",332,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fransch-Marokko en Tanger,3476,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Spaansch-Marokko,66,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Rhodesia, enz.",618,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Engelsch-Egyptische Soedan,149,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fr.- en Br.- Somaliland ; Sokotra,142,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Tunis,1214,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Afghanistan,44,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Arabië, enz.",370,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Br. bez. In Azië,177,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Birma,2803,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Ceylon,1142,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,China,1137,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Cyprus,254,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Hongkong,2421,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Britsch-Indië,8062,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Fr. bez. V. en A- Indië ; Port. Bez. In Azië,1190,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Nederlandsch-Indië,99792,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Irak,850,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Iran,1952,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Japan,2779,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Britsch-Malakka, enz.",5347,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Mandsjoekwo en Kwantoeng,209,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Palestina,1917,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Philippijnen,4739,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Siam,2990,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Syrië,697,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Br., Fr. en Am. Eil. In Amerika",5133,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,enz. Br. En Fr. bez. In Z.-Amerika,574,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Ver. Staten van-Amerika,37139,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Argentinië,11702,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Bolivia,277,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Brazilië,7343,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Canada,6515,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Chili,1149,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Columbia,1949,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Costa-Rica,181,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Cuba,1062,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Curaçao,10203,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Dominicaansche republiek,155,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Ecuador,156,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,enz. New-Foundland,498,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Guatemala,209,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Haïti,147,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Britsch-Honduras,303,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Honduras, Republiek",45,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Mexico,1579,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Nicaragua,27,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,"Panama, enz.",416,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Paraguay,72,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Peru,1813,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Salvador,85,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Suriname,1582,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Uruguay,1803,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Venezuela,6407,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Australië,5028,1000,florin,1938,Exp,Spe,NS,,,,,
SH-NL_1938_II_XXXVI-XXXIX_1938,Nederland,Oceanië,135,1000,florin,1938,Exp,Spe,NS,,,,,
