source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes
C18-FR_1789,France (alternative source),Etats-Unis d'Amérique,1242000,1,Francs,1789,Exp,,,,,,,
C18-FR_1789,France (alternative source),Angleterre,60911000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Colonies françaises,236004000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Empire Ottoman et Barbarie,39441000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Empire d'Autriche,30771000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Empire de Russie,6139000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Empire de Sardaigne,383000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Hollande,36799000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Milanais-Toscane,4976000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Royaume d'Espagne,87380000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Royaume de Danemark,3259000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Royaume de Naples,26772000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Royaume de Prusse,5592000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Royaume de Sardaigne,25939000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Royaume de Suède,7138000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Royaume du Portugal,7446000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),République de Gênes,8986000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),République de Suisse,6570000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),République de Venise,441000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Villes hanséatiques,16946000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Etat de Naples,80000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Etats de Rome,2800000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Etats de l'Allemagne,8613000,1,Francs,1789,Imp,,,,,,,
C18-FR_1789,France (alternative source),Etats-Unis d'Amérique,13138000,1,Francs,1789,Imp,,,,,,,
C18-FR_1797,France (alternative source),Angleterre,241000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Empire Ottoman et Barbarie,4379000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Empire de Russie,117000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Gênes,16593000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),"Milanais, Toscane et Lucques",683000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Milanais-Toscane,1753000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume d'Espagne,39869000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Danemark,6412000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Hollande,42891000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Naples,693000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Prusse,4457000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Sardaigne,6660000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Suède,722000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume du Portugal,2153000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),République de Suisse,45854000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Villes hanséatiques,23043000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Etats de Rome,17000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Etats de l'Allemagne,17011000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Etats-Unis d'Amérique,12013000,1,Francs,1797,Exp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Empire Ottoman et Barbarie,4984000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Empire de Russie,675000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Gênes,51364000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Milanais-Toscane,9253000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Prises et saisies,14003000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume d'Espagne,41729000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Danemark,24319000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Hollande,61870000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Naples,4836000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Prusse,5111000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Sardaigne,5800000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume de Suède,2237000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Royaume du Portugal,18415000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),République de Suisse,44095000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Villes hanséatiques,42473600,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Etats de Rome,84000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Etats de l'Allemagne,13289000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1797,France (alternative source),Etats-Unis d'Amérique,24681000,1,Francs,1797,Imp,,,,,,,An 5 : 22.09.1796 to 21.09.1797
C18-FR_1798,France (alternative source),Empire Ottoman et Barbarie,6505000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Empire d'Autriche,288000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Empire de Russie,82000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Gênes,19284000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),"Milanais, Toscane et Lucques",4791000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume d'Espagne,51328000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Danemark,6628000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Hollande,34074000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Naples,489000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Prusse,3806000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Sardaigne,7814000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Suède,723000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume du Portugal,773000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),République de Suisse,31375000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Villes hanséatiques,20430000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Etats de l'Allemagne,54560000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Etats-Unis d'Amérique,10913000,1,Francs,1798,Exp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Empire Ottoman et Barbarie,8030000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Empire d'Autriche,84000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Empire de Russie,1624000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Gênes,34120000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),"Milanais, Toscane et Lucques",8259000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Milanais-Toscane,2832000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Prises et saisies,48694000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume d'Espagne,44545000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Danemark,7589000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Hollande,51456000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Naples,4585000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Prusse,3611000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Sardaigne,4975000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume de Suède,1691000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Royaume du Portugal,3721000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),République de Suisse,31340000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Villes hanséatiques,8492000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Etats de Rome,73000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Etats de l'Allemagne,23820000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1798,France (alternative source),Etats-Unis d'Amérique,19748000,1,Francs,1798,Imp,,,,,,,An 6 : 22.09.1797 to 21.09.1798
C18-FR_1799,France (alternative source),Angleterre,476920,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Empire Ottoman et Barbarie,1390800,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Empire d'Autriche,40509,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Empire de Russie,302,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Gênes,16461533,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Milanais-Toscane,1885860,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume d'Espagne,65403276,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume d'Etrurie,29947,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume de Danemark,12973419,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume de Hollande,40381934,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume de Naples,14169,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume de Prusse,11122366,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume de Sardaigne,5859810,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume de Suède,551800,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume du Portugal,503900,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),République de Suisse,28838994,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Villes hanséatiques,33200286,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Etats de Rome,3053,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Etats de l'Allemagne,78803500,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Etats-Unis d'Amérique,2557500,1,Francs,1799,Exp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Empire Ottoman et Barbarie,2627500,1,Francs,1799,Imp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Empire d'Autriche,56000,1,Francs,1799,Imp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Empire de Russie,180800,1,Francs,1799,Imp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Gênes,28569700,1,Francs,1799,Imp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Milanais-Toscane,7029400,1,Francs,1799,Imp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Prises et saisies,41306500,1,Francs,1799,Imp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume d'Espagne,63668100,1,Francs,1799,Imp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
C18-FR_1799,France (alternative source),Royaume de Danemark,3081700,1,Francs,1799,Imp,,,,,,,An 7 : 22.09.1798 to 21.09.1799
