source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes
EC-SP_1869_581_1869,España,Melilla,26446,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Argelia,2082578,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Marruecos,3917,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Túnez,,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Posesiones portuguesas en Africa,,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Isla de Cuba,20288945,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Isla de Puerto-Rico,757193,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Brasil,1955763,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Chile,,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Ecuador,30846,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Estados-Unidos,4560617,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Guatemala,,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Méjico,550374,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Nueva-Granada,27065,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Perú,63300,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Plata,4785328,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Santo Domingo,15421,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Uruguay,2362978,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Venezuela,257234,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Posesiones danesas en América,644,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Posesiones inglesas en América,565932,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Islas Filipinas,436473,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Posesiones holandesas en Asia,2971,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Posesiones inglesas en Asia,4179,1,Escudos,1869,Exp,,,,,,,
EC-SP_1869_581_1869,España,Totales,106621044,1,Escudos,1869,Exp,,,,,,total_reporting,
EC-SP_1870_529_1870,España,Austria,30100,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Bélgica,3774612,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Bremen,971270,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Dinamarca,882676,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Estados Pontificios,670472,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Francia,208270588,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Grecia,190278,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Hamburgo,924437,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Holanda,41137,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Inglaterra,129153338,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Gibraltar,6175220,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Italia,6620426,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Malta,1076585,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Portugal,4283715,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Prusia,565690,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Rusia,1937352,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Suecia y Noruega,12743188,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Turquia,11839521,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Islas Canarias,24593,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Islas Chafarinas,,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Ceuta,341982,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Melilla,181789,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Argelia,3797758,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Egipto,54,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Marruecos,55658,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Túnez,63463,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones portuguesas en Africa,15980,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Isla de Cuba,38845685,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Isla de Puerto-Rico,2002100,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Brasil,9137119,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Chile,,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Ecuador,3167164,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Estados-Unidos,44594158,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Guatemala,184,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Méjico,266828,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Nueva-Granada,726,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Perú,6337420,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Plata,4002274,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Santo Domingo,177888,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Uruguay,646066,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Venezuela,3756498,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones danesas en América,,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones francesas en América,,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones inglesas en América,4093240,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Islas Filipinas,10162256,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones inglesas en Asia,329,1,Pesetas,1870,Imp,,,,,,,
EC-SP_1870_529_1870,España,Totales,521821817,1,Pesetas,1870,Imp,,,,,,total_reporting,
EC-SP_1870_529_1870,España,Austria,1500000,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Bélgica,3752478,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Bremen,135232,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Dinamarca,1403997,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Estados Pontificios,,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Francia,65437885,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Grecia,10500,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Hamburgo,3533530,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Holanda,1927371,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Inglaterra,159220929,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Gibraltar,3214781,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Italia,3608001,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Malta,5150,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Portugal,12899888,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Prusia,163461,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Rusia,2320171,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Suecia y Noruega,2365603,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Turquia,135835,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Islas Canarias,206082,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Islas Chafarinas,1729,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Ceuta,302076,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Melilla,27465,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Argelia,6223248,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Egipto,,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Marruecos,16224,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Túnez,,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones portuguesas en Africa,,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Isla de Cuba,70330200,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Isla de Puerto-Rico,3997200,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Brasil,3163359,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Chile,200691,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Ecuador,135936,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Estados-Unidos,29957136,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Guatemala,,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Méjico,1323791,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Nueva-Granada,95692,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Perú,,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Plata,12829295,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Santo Domingo,35319,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Uruguay,5331697,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Venezuela,515691,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones danesas en América,4823,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones francesas en América,6704,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones inglesas en América,2664635,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Islas Filipinas,532094,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Posesiones inglesas en Asia,13405,1,Pesetas,1870,Exp,,,,,,,
EC-SP_1870_529_1870,España,Totales,399549295,1,Pesetas,1870,Exp,,,,,,total_reporting,
EC-SP_1881_567_1881,España,Alemania,51343809,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Austria,638623,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Bélgica,27236276,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Dinamarca,651305,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Francia,206946477,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Grecia,215006,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Holanda,8624434,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Inglaterra,135241930,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Gibraltar,3421240,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Italia,9989562,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Malta,596671,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Portugal,9936702,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Rusia,6095483,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Suecia y Noruega,21398047,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Turquia,1609676,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Islas Canarias,29205,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Ceuta,18324,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Melilla,42667,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Argelia,6474866,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Egipto,1433804,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Marruecos,336703,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Túnez,8400,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Isla de Cuba,23275535,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Isla de Puerto-Rico,5317089,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Brasil,3696264,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Chile,158213,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Costa Rica,20266,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Ecuador,1673376,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Estados-Unidos,82600831,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Guatemala,51423,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Honduras,,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Méjico,1182104,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Nicaragua,,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Nueva-Granada,1094921,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Perú,380256,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Plata,6349438,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,San Salvador,5000,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Santo Domingo,208307,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Uruguay,1298156,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Venezuela,1736150,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones danesas en América,594286,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones francesas en América,931618,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones holandesas en América,,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones inglesas en América,3659579,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Islas Filipinas,19355556,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Turquía asiática,3766872,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones francesas de Asia y Oceanía,,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones inglesas de Asia y Oceanía,799395,1,Pesetas,1881,Imp,,,,,,,
EC-SP_1881_567_1881,España,Totales,650443845,1,Pesetas,1881,Imp,,,,,,total_reporting,
EC-SP_1881_567_1881,España,Alemania,8717940,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Austria,26300,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Bélgica,6586247,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Dinamarca,928307,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Francia,255282598,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Grecia,8720,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Holanda,12544775,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Inglaterra,199909234,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Gibraltar,1612079,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Italia,4858169,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Malta,,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Portugal,24412802,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Rusia,5694595,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Suecia y Noruega,5633647,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Turquia,,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Islas Canarias,,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Ceuta,28290,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Melilla,,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Argelia,5954801,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Egipto,323,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Marruecos,68007,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Túnez,1200,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Isla de Cuba,63370789,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Isla de Puerto-Rico,8537287,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Brasil,1175560,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Chile,29292,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Costa Rica,3790,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Ecuador,167834,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Estados-Unidos,21214944,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Guatemala,93051,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Honduras,93788,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Méjico,4517413,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Nicaragua,758,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Nueva-Granada,52456,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Perú,17253,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Plata,17427225,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,San Salvador,8679,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Santo Domingo,84159,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Uruguay,12827952,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Venezuela,277683,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones danesas en América,1314708,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones francesas en América,1165650,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones holandesas en América,2484,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones inglesas en América,2093156,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Islas Filipinas,4108295,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Turquía asiática,,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones francesas de Asia y Oceanía,11891,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Posesiones inglesas de Asia y Oceanía,24901,1,Pesetas,1881,Exp,,,,,,,
EC-SP_1881_567_1881,España,Totales,670889032,1,Pesetas,1881,Exp,,,,,,total_reporting,
EC-SP_1934_II_18-22_1932,España,Alhucemas,,1000,Pesetas oro,1932,Imp,,,,,,,
EC-SP_1934_II_18-22_1932,España,Canarias,15334,1000,Pesetas oro,1932,Imp,,,,,,,
EC-SP_1934_II_18-22_1932,España,Ceuta,43,1000,Pesetas oro,1932,Imp,,,,,,,
EC-SP_1934_II_18-22_1932,España,Chafarinas,,1000,Pesetas oro,1932,Imp,,,,,,,
